KEY_CODE,HYOSYO,CITYNAME,NAME,人口総数,男,女,世帯総数
122360380,2,香取市,上小川,138,71,67,47
122360390,2,香取市,関,104,50,54,36
122360400,2,香取市,川尻,118,62,56,45
122360410,2,香取市,石納,95,48,47,32
122360420,2,香取市,飯島,81,43,38,26
122360430,2,香取市,津宮,190,86,104,49
122360440,2,香取市,津宮,159,76,83,62
122360450,2,香取市,津宮,149,66,83,60
122360460,2,香取市,津宮,237,109,128,92
122360470,2,香取市,津宮,52,27,25,26
122360480,2,香取市,津宮,89,41,48,38
122360490,2,香取市,津宮,197,90,107,73
122360500,2,香取市,津宮,128,71,57,54
122360510,2,香取市,津宮,172,88,84,58
122360520,2,香取市,津宮,181,88,93,58
122360530,2,香取市,津宮,189,100,89,73
122360540,2,香取市,大倉丁子,137,73,64,49
122360550,2,香取市,大倉,140,68,72,49
122360560,2,香取市,大倉,164,84,80,54
122360570,2,香取市,大倉,65,32,33,25
122360580,2,香取市,大倉,139,72,67,55
122360590,2,香取市,大倉,120,54,66,42
122360600,2,香取市,大倉,332,145,187,97
122360610,2,香取市,大倉,107,57,50,37
122360620,2,香取市,大倉,122,59,63,41
122360630,2,香取市,大倉,233,115,118,104
122360640,2,香取市,八筋川,199,100,99,66
122360650,2,香取市,八筋川,206,101,105,64
122360660,2,香取市,大島,155,76,79,53
122360670,2,香取市,三島,113,58,55,36
122360680,2,香取市,境島,188,100,88,58
122360690,2,香取市,扇島,327,163,164,101
122360700,2,香取市,扇島,323,148,175,120
122360710,2,香取市,加藤洲,174,89,85,54
122360720,2,香取市,加藤洲,165,85,80,51
122360730,2,香取市,磯山,321,163,158,105
122360740,2,香取市,加藤洲,70,36,34,23
122360750,2,香取市,扇島,78,41,37,26
122360760,2,香取市,市和田,160,76,84,52
122360770,2,香取市,附洲新田,144,77,67,44
122360780,2,香取市,堀之内,355,173,182,133
122360790,2,香取市,谷中,476,236,240,182
122360800,2,香取市,寺内,342,174,168,121
122360810,2,香取市,鴇崎,88,46,42,26
122360820,2,香取市,西和田,70,37,33,23
122360830,2,香取市,西坂,38,18,20,13
122360840,2,香取市,西部田,93,52,41,24
122360850,3,香取市,みずほ台,1342,646,696,526
12236085001,4,香取市,みずほ台一丁目,461,230,231,186
12236085002,4,香取市,みずほ台二丁目,477,222,255,177
12236085003,4,香取市,みずほ台三丁目,404,194,210,163
122360860,2,香取市,佐原ホ,1994,991,1003,958
122360870,2,香取市,佐原イ,972,463,509,432
122360880,2,香取市,佐原イ,18,11,7,11
122360890,2,香取市,佐原イ,404,196,208,197
122360900,2,香取市,佐原イ,16,6,10,5
122360910,2,香取市,佐原イ,265,131,134,108
122360920,2,香取市,佐原イ,155,75,80,67
122360930,2,香取市,佐原イ,110,48,62,53
122360940,2,香取市,佐原イ,78,36,42,29
122360950,2,香取市,佐原イ,26,10,16,12
122360960,2,香取市,佐原イ,41,17,24,16
122360970,2,香取市,佐原イ,47,19,28,22
122360980,2,香取市,佐原イ,47,21,26,18
122360990,2,香取市,佐原イ,101,49,52,41
122361000,2,香取市,佐原イ,92,40,52,38
122361010,2,香取市,佐原イ,38,16,22,18
122361020,2,香取市,佐原イ,126,63,63,60
122361030,2,香取市,牧野,733,315,418,278
122361040,2,香取市,佐原イ,291,142,149,102
122361050,2,香取市,佐原イ,52,28,24,24
122361060,2,香取市,佐原イ,83,37,46,32
122361070,2,香取市,佐原イ,96,42,54,38
122361080,2,香取市,佐原イ,32,15,17,15
122361090,2,香取市,佐原イ,149,70,79,64
122361100,2,香取市,佐原イ,549,272,277,245
122361110,2,香取市,佐原ロ,443,217,226,212
122361120,2,香取市,佐原ロ,471,235,236,194
122361130,2,香取市,佐原ホ,570,275,295,264
122361140,2,香取市,佐原ロ,95,28,67,46
122361150,2,香取市,牧野,974,480,494,363
122361160,2,香取市,佐原イ,109,60,49,50
122361170,2,香取市,佐原イ,271,131,140,123
122361180,3,香取市,北,812,416,396,394
12236118001,4,香取市,北一丁目,269,136,133,128
12236118002,4,香取市,北二丁目,209,114,95,93
12236118003,4,香取市,北三丁目,334,166,168,173
122361190,2,香取市,佐原イ,96,41,55,40
122361200,2,香取市,佐原イ,72,31,41,32
122361210,2,香取市,佐原イ,75,33,42,41
122361220,2,香取市,佐原イ,268,133,135,115
122361230,2,香取市,佐原イ,149,74,75,54
122361240,2,香取市,佐原イ,262,111,151,119
122361250,2,香取市,佐原イ,229,111,118,99
122361260,2,香取市,佐原イ,360,173,187,152
122361270,2,香取市,佐原イ,438,222,216,171
122361280,2,香取市,佐原イ,405,190,215,177
122361290,2,香取市,佐原イ,1182,565,617,466
122361300,2,香取市,篠原イ,815,408,407,323
122361310,2,香取市,佐原ニ,149,75,74,56
122361320,2,香取市,佐原ニ,256,126,130,93
122361330,2,香取市,佐原ニ,247,130,117,79
122361340,2,香取市,笄島,249,124,125,82
122361350,2,香取市,長島,365,184,181,110
122361360,2,香取市,中洲,325,154,171,86
122361370,2,香取市,篠原ロ,259,133,126,71
122361380,2,香取市,野間谷原,67,34,33,22
122361390,2,香取市,石納,80,40,40,23
122361400,2,香取市,東大根塚,696,323,373,274
122361410,2,香取市,大根塚,545,252,293,232
122361420,2,香取市,新町東部,87,36,51,33
122361430,2,香取市,上新町,43,21,22,20
122361440,2,香取市,新浜,48,27,21,26
122361450,2,香取市,北八軒町,192,96,96,77
122361460,2,香取市,南八軒町,1108,524,584,458
122361470,2,香取市,田町,52,27,25,25
122361480,2,香取市,新田,93,50,43,41
122361490,2,香取市,仲町,45,21,24,20
122361500,2,香取市,川端,43,19,24,18
122361510,2,香取市,本町,54,26,28,24
122361520,2,香取市,小路,77,33,44,36
122361530,2,香取市,南下宿,47,24,23,20
122361540,2,香取市,北下宿,61,31,30,24
122361550,2,香取市,新開町,847,430,417,394
122361560,2,香取市,内浜,100,49,51,36
122361570,2,香取市,外浜,96,47,49,34
122361580,2,香取市,八日市場,921,451,470,378
122361590,2,香取市,野田,1741,806,935,685
122361600,2,香取市,本郷,95,47,48,43
122361610,2,香取市,栄町,945,469,476,340
122361620,2,香取市,北小川,479,233,246,177
122361630,2,香取市,南小川,175,91,84,59
122361640,2,香取市,南原地新田,345,173,172,145
122361650,2,香取市,羽根川,276,129,147,99
122361660,2,香取市,新々田,124,59,65,46
122361670,2,香取市,入会地,559,250,309,231
122361680,2,香取市,住金住宅団地,951,437,514,446
122361690,2,香取市,一ノ分目,749,385,364,277
122361700,2,香取市,一ノ分目新田,242,126,116,80
122361710,2,香取市,三ノ分目,725,363,362,267
122361720,2,香取市,富田,924,464,460,311
122361730,2,香取市,下小堀,688,351,337,255
122361740,2,香取市,分郷,519,255,264,204
122361750,2,香取市,増田,92,49,43,35
122361760,2,香取市,水郷団地,177,85,92,76
122361770,2,香取市,織幡,482,257,225,190
122361780,2,香取市,油田,470,239,231,184
122361790,2,香取市,東谷,373,187,186,135
122361800,2,香取市,八本,237,139,98,48
122361810,2,香取市,白井,157,78,79,55
122361820,2,香取市,山川,123,63,60,40
122361830,2,香取市,虫幡,1179,585,594,411
122361840,2,香取市,木内,233,120,113,79
122361850,2,香取市,上小堀,342,167,175,147
122361860,2,香取市,新福寺,172,88,84,63
122361870,2,香取市,阿玉川,860,428,432,317
122361880,2,香取市,下飯田,504,248,256,170
122361890,2,香取市,岡飯田,240,123,117,57
122361900,2,香取市,布野,56,28,28,18
122361910,2,香取市,川頭,92,47,45,23
122361920,2,香取市,北原地新田,70,34,36,24
122361930,2,香取市,下飯田県営住宅,57,27,30,41
122361940,2,香取市,五郷内,415,212,203,154
122361950,2,香取市,和泉,103,59,44,37
122361960,2,香取市,貝塚,309,136,173,128
122361970,2,香取市,阿玉台,163,82,81,57
122361980,2,香取市,久保,101,50,51,32
122361990,2,香取市,小見,563,275,288,197
122362000,2,香取市,小見,316,158,158,144
122362010,2,香取市,川上,198,96,102,57
122362020,2,香取市,高野,138,69,69,37
122362030,2,香取市,竹之内,357,172,185,109
122362040,2,香取市,田部,491,248,243,145
122362050,2,香取市,仁良,470,242,228,158
122362060,2,香取市,神生,529,265,264,170
122362070,2,香取市,米野井,214,114,100,80
122362080,2,香取市,府馬,302,142,160,95
122362090,2,香取市,府馬,179,83,96,72
122362100,2,香取市,府馬,335,154,181,126
122362110,2,香取市,府馬,119,62,57,33
122362120,2,香取市,府馬,83,36,47,27
122362130,2,香取市,府馬,69,40,29,26
122362140,2,香取市,府馬,432,206,226,128
122362150,2,香取市,長岡,367,174,193,126
122362160,2,香取市,長岡,164,77,87,57
122362170,2,香取市,志高,172,89,83,55
122362180,2,香取市,志高,53,27,26,18
122362190,2,香取市,古内,88,47,41,31
122362200,2,香取市,府馬,31,13,18,17
122362210,2,香取市,府馬,45,22,23,20
122362220,2,香取市,山倉,930,472,458,317
122362230,2,香取市,大角,528,239,289,164
122362240,2,香取市,新里,666,320,346,222
122362250,2,香取市,桐谷,286,140,146,90
122362260,2,香取市,鳩山,228,126,102,70
122362270,2,香取市,小川,387,184,203,133
122362280,2,香取市,岩部,1067,522,545,369
122362290,2,香取市,岩部,379,171,208,94
122362300,2,香取市,高萩,1240,629,611,455
122362310,2,香取市,西田部,294,157,137,106
122362320,2,香取市,苅毛,145,73,72,52
122362330,2,香取市,沢,822,413,409,321
122362340,2,香取市,荒北,260,127,133,85
12237,1,山武市,,48444,24200,24244,19403
122370010,2,山武市,姫島,596,283,313,238
122370020,2,山武市,成東,3716,1851,1865,1609
122370030,2,山武市,津辺,1211,589,622,554
122370040,2,山武市,殿台,894,431,463,407
122370050,2,山武市,島,395,197,198,150
122370060,2,山武市,湯坂,306,157,149,132
122370070,2,山武市,板附,119,63,56,42
122370080,2,山武市,和田,428,210,218,174
122370090,2,山武市,親田,58,25,33,24
122370100,2,山武市,川崎,71,32,39,30
122370110,2,山武市,野堀,23,12,11,11
122370120,2,山武市,島戸,88,46,42,37
122370130,2,山武市,真行寺,90,40,50,31
122370140,2,山武市,新泉,168,83,85,70
122370150,2,山武市,富田,699,347,352,296
122370160,2,山武市,寺崎,211,98,113,79
122370170,2,山武市,早船,351,178,173,139
122370180,2,山武市,柴原,67,36,31,28
122370190,2,山武市,富口,822,404,418,296
122370200,2,山武市,富田幸谷,245,123,122,80
122370210,2,山武市,小泉,253,127,126,103
122370220,2,山武市,五木田,625,320,305,248
122370230,2,山武市,上横地,1842,919,923,720
122370240,2,山武市,草深,221,106,115,85
122370250,2,山武市,下横地,166,80,86,65
122370260,2,山武市,松ケ谷,1867,943,924,716
122370270,2,山武市,井之内,770,388,382,311
122370280,2,山武市,小松,600,303,297,230
122370290,2,山武市,木戸,557,276,281,147
122370300,2,山武市,白幡,1998,1006,992,873
122370310,2,山武市,本須賀,1190,564,626,431
122370320,2,山武市,埴谷,3067,1546,1521,1224
122370330,2,山武市,戸田,469,234,235,181
122370340,2,山武市,麻生新田,325,173,152,136
122370350,2,山武市,中津田,130,68,62,41
122370360,2,山武市,板川,222,111,111,89
122370370,2,山武市,板中新田,380,203,177,163
122370380,2,山武市,横田,1559,813,746,627
122370390,2,山武市,実門,157,82,75,52
122370400,2,山武市,沖渡,723,382,341,307
122370410,2,山武市,大木,1230,646,584,568
122370420,2,山武市,木原,2668,1335,1333,1104
122370430,2,山武市,椎崎,864,440,424,353
122370440,2,山武市,森,1012,499,513,425
122370450,2,山武市,矢部,107,62,45,34
122370460,2,山武市,雨坪,218,111,107,85
122370470,2,山武市,武勝,127,65,62,49
122370480,2,山武市,下布田,104,48,56,39
122370490,2,山武市,植草,78,41,37,33
122370500,2,山武市,日向台,1254,614,640,535
122370510,3,山武市,美杉野,657,314,343,244
12237051001,4,山武市,美杉野一丁目,475,226,249,167
12237051002,4,山武市,美杉野二丁目,108,47,61,46
12237051004,4,山武市,美杉野四丁目,74,41,33,31
122370520,2,山武市,蓮沼ニ,879,381,498,299
122370530,2,山武市,蓮沼ハ,745,387,358,278
122370540,2,山武市,蓮沼イ,674,335,339,245
122370550,2,山武市,蓮沼ロ,1286,643,643,460
122370560,2,山武市,蓮沼平,98,50,48,37
122370570,2,山武市,猿尾,454,233,221,203
122370580,2,山武市,松尾,412,208,204,193
122370590,2,山武市,大堤,473,229,244,194
122370600,2,山武市,田越,290,93,197,67
122370610,2,山武市,五反田,801,413,388,341
122370620,2,山武市,祝田,399,211,188,182
122370630,2,山武市,本水深,135,71,64,48
122370640,2,山武市,八田,1214,620,594,493
122370650,2,山武市,本柏,282,153,129,106
122370660,2,山武市,本柏,123,57,66,51
122370670,2,山武市,武野里,361,173,188,112
122370680,2,山武市,木刀,291,157,134,106
122370690,2,山武市,高富,871,454,417,346
122370700,2,山武市,借毛本郷,626,322,304,243
122370710,2,山武市,広根,290,134,156,111
122370720,2,山武市,下之郷,97,48,49,34
122370730,2,山武市,下野,109,52,57,36
122370740,2,山武市,折戸,161,81,80,56
122370750,2,山武市,蕪木,289,138,151,102
122370760,2,山武市,小川,56,27,29,25
122370770,2,山武市,上大蔵,62,33,29,25
122370780,2,山武市,下大蔵,127,61,66,46
122370790,2,山武市,山室,282,137,145,106
122370800,2,山武市,引越,48,23,25,14
122370810,2,山武市,谷津,114,55,59,41
122370820,2,山武市,古和,182,98,84,82
122370830,2,山武市,金尾,215,99,116,76
12238,1,いすみ市,,35544,17362,18182,14484
122380010,2,いすみ市,松丸,612,300,312,226
122380020,2,いすみ市,能実,175,66,109,37
122380030,2,いすみ市,荻原,404,200,204,164
122380040,2,いすみ市,須賀谷,372,195,177,140
122380050,2,いすみ市,神置,127,62,65,46
122380060,2,いすみ市,小高,46,28,18,24
122380070,2,いすみ市,小又井,11,5,6,4
122380080,2,いすみ市,苅谷,372,187,185,158
122380090,2,いすみ市,苅谷,149,78,71,64
122380100,2,いすみ市,苅谷,331,133,198,100
122380110,2,いすみ市,弥正,344,173,171,134
122380120,2,いすみ市,深谷,266,133,133,96
122380130,2,いすみ市,今関,147,82,65,54
122380140,2,いすみ市,島,181,90,91,68
122380150,2,いすみ市,楽町,192,97,95,85
122380160,2,いすみ市,万木,300,159,141,92
122380170,2,いすみ市,国府台,500,229,271,192
122380180,2,いすみ市,行川,340,174,166,142
122380190,2,いすみ市,引田,144,72,72,60
122380200,2,いすみ市,大野,251,131,120,92
122380210,2,いすみ市,大野,298,149,149,107
122380220,2,いすみ市,札森,36,16,20,13
122380230,2,いすみ市,柿和田,38,18,20,11
122380240,2,いすみ市,正立寺,64,32,32,25
122380250,2,いすみ市,増田,94,47,47,43
122380260,2,いすみ市,作田,274,133,141,107
122380270,2,いすみ市,八乙女,56,22,34,22
122380280,2,いすみ市,大原,7191,3511,3680,3017
122380290,2,いすみ市,若山,967,447,520,348
