罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,船橋,中山駅前交番,122041,千葉県,船橋市,本中山３丁目,2022-07-09,06,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,船橋,中山駅前交番,122041,千葉県,船橋市,本中山３丁目,2022-07-16,11,駐車（輪）場,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,船橋,中山駅前交番,122041,千葉県,船橋市,本中山３丁目,2022-12-10,10,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,中山駅前交番,122041,千葉県,船橋市,本中山４丁目,2022-04-17,17,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,船橋,中山駅前交番,122041,千葉県,船橋市,本中山４丁目,2022-06-18,14,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,船橋,中山駅前交番,122041,千葉県,船橋市,本中山６丁目,2022-05-01,17,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,船橋,中山駅前交番,122041,千葉県,船橋市,本中山６丁目,2022-09-18,20,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,船橋,中山駅前交番,122041,千葉県,船橋市,本中山７丁目,2022-07-25,20,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,中山駅前交番,122041,千葉県,船橋市,本中山７丁目,2022-10-22,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,船橋,中山駅前交番,122041,千葉県,船橋市,本中山７丁目,2022-11-09,20,道路上,その他,30歳代,その他,施錠した
窃盗,自転車盗,船橋,中山駅前交番,122041,千葉県,船橋市,本中山７丁目,2022-12-18,12,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,旭町１丁目,2022-01-31,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,旭町１丁目,2022-10-29,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,旭町２丁目,2022-07-18,19,一戸建住宅,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,旭町２丁目,2022-08-20,07,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,旭町２丁目,2022-10-31,06,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,旭町２丁目,2022-11-06,17,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,夏見４丁目,2022-03-20,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,夏見４丁目,2022-10-13,16,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,夏見６丁目,2022-09-10,21,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,夏見６丁目,2022-09-12,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,夏見６丁目,2022-12-06,21,４階建て以上共同住宅,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,夏見台２丁目,2022-09-30,09,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,夏見台３丁目,2022-06-04,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,夏見台３丁目,2022-06-10,17,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,夏見台３丁目,2022-09-10,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,夏見台３丁目,2022-12-04,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,夏見台３丁目,2022-12-09,22,一戸建住宅,その他,10歳代,高校生,施錠した
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,夏見台４丁目,2022-07-30,18,その他の住宅（３階建て以下共同住宅等）,その他,50歳代,その他,施錠した
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,夏見台６丁目,2022-12-23,17,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,船橋,夏見交番,122041,千葉県,船橋市,夏見台６丁目,2022-12-23,17,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋１丁目,2022-09-13,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋１丁目,2022-09-26,20,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋１丁目,2022-12-13,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-01-09,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-01-18,10,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-03-17,11,その他,その他,20歳代,大学生,施錠した
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-04-17,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-06-05,10,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-06-16,10,駐車（輪）場,駐車（輪）場,法人・団体、被害者なし,法人・団体、被害者なし,施錠した
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-06-17,21,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-06-19,13,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-06-30,23,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-07-05,07,４階建て以上共同住宅,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-07-23,16,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-08-09,19,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠した
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-08-11,17,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-08-27,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-09-29,14,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋４丁目,2022-12-14,11,道路上,その他,10歳代,中学生,施錠した
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋５丁目,2022-03-20,08,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠した
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,東船橋５丁目,2022-03-23,09,その他,駐車（輪）場,法人・団体、被害者なし,法人・団体、被害者なし,施錠した
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,宮本１丁目,2022-02-27,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,宮本１丁目,2022-09-03,23,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,宮本１丁目,2022-11-28,03,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,宮本６丁目,2022-01-07,07,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,宮本６丁目,2022-01-15,16,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,宮本８丁目,2022-02-28,00,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,宮本８丁目,2022-04-19,09,道路上,その他,70歳以上,その他,施錠した
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,宮本８丁目,2022-06-22,16,一戸建住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,宮本８丁目,2022-06-23,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,船橋,宮本交番,122041,千葉県,船橋市,宮本８丁目,2022-09-03,21,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,海神２丁目,2022-07-17,08,その他,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,海神２丁目,2022-07-26,15,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,海神２丁目,2022-09-11,23,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,海神３丁目,2022-06-11,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,海神５丁目,2022-11-01,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,海神５丁目,2022-11-02,15,一戸建住宅,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,北本町２丁目,2022-06-11,22,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,北本町２丁目,2022-11-04,23,一戸建住宅,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,夏見２丁目,2022-05-17,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,夏見２丁目,2022-07-29,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,夏見２丁目,2022-09-22,18,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,夏見３丁目,2021-12-18,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,夏見３丁目,2022-08-10,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,前貝塚町,2021-11-16,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,小学生,施錠した
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,前貝塚町,2021-12-26,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,前貝塚町,2022-04-09,17,一戸建住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,前貝塚町,2022-07-04,13,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,前貝塚町,2022-07-11,01,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠せず
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,前貝塚町,2022-08-23,17,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,前貝塚町,2022-11-08,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,船橋,新船橋駅前交番,122041,千葉県,船橋市,前貝塚町,2022-12-01,08,一戸建住宅,その他,65-69歳,その他,施錠せず
